# NEA PSCompPars snapshot, regenerated 2026-05-13 00:30 UTC
# Source: NASA Exoplanet Archive Composite Parameters (DOI: 10.26133/NEA13)
# Count: 6286 planets
# Columns: pl_name | hostname | st_teff | st_logg | st_met (tab-separated)
# Used by sco-ldc as a fallback when the live NEA fetch fails.
Kepler-795 b	Kepler-795	5631.0	4.45	-0.02
Kepler-796 b	Kepler-796	5475.0	4.33	0.09
Kepler-797 b	Kepler-797	5680.0	4.47	-0.02
Kepler-798 b	Kepler-798	6224.0	4.29	0.03
Kepler-799 b	Kepler-799	5681.0	4.49	-0.07
Kepler-799 c	Kepler-799	5588.0	4.047	0.14
Kepler-8 b	Kepler-8	6213.0	4.174	-0.055
Kepler-80 b	Kepler-80	4540.0	4.639	0.04
Kepler-80 c	Kepler-80	4540.0	4.639	0.04
Kepler-80 d	Kepler-80	4540.0	4.639	0.04
Kepler-80 e	Kepler-80	4540.0	4.639	0.04
Kepler-80 f	Kepler-80	4540.0	4.639	0.04
Kepler-80 g	Kepler-80	4540.0	4.639	0.04
Kepler-800 b	Kepler-800	5315.0	4.55	-0.09
Kepler-801 b	Kepler-801	4435.0	4.66	-0.17
Kepler-802 b	Kepler-802	5507.0	4.5	0.06
Kepler-803 b	Kepler-803	5919.0	4.36	0.02
Kepler-804 b	Kepler-804	5817.0	4.4	0.0
Kepler-804 c	Kepler-804	5817.0	4.4	0.0
Kepler-805 b	Kepler-805	6112.0	4.08	-0.06
Kepler-806 b	Kepler-806	5770.0	4.3	0.0
Kepler-808 b	Kepler-808	4653.0	4.62	0.05
Kepler-809 b	Kepler-809	5734.0	4.45	0.04
Kepler-81 b	Kepler-81	4385.0	4.7	-0.18
Kepler-81 c	Kepler-81	4385.0	4.7	-0.18
Kepler-81 d	Kepler-81	4500.0	4.696	-0.18
Kepler-810 b	Kepler-810	5803.0	4.42	0.1
Kepler-811 b	Kepler-811	5747.0	4.25	0.05
Kepler-812 b	Kepler-812	6761.0	4.13	0.02
Kepler-813 b	Kepler-813	5743.0	4.48	-0.13
Kepler-814 b	Kepler-814	6162.0	4.33	0.01
Kepler-815 b	Kepler-815	5028.0	3.46	-0.03
Kepler-816 b	Kepler-816	5286.0	4.54	0.16
Kepler-817 b	Kepler-817	5861.0	4.42	0.02
Kepler-818 b	Kepler-818	5638.0	4.49	-0.08
Kepler-819 b	Kepler-819	5279.0	4.55	-0.06
Kepler-82 b	Kepler-82	5401.0	4.49	0.2107
Kepler-82 c	Kepler-82	5401.0	4.49	0.2107
Kepler-82 d	Kepler-82	5428.0	4.466	0.2107
Kepler-82 e	Kepler-82	5428.0	4.466	0.2107
Kepler-82 f	Kepler-82	5401.0	4.49	0.2107
Kepler-820 b	Kepler-820	6260.0	4.25	0.09
Kepler-821 b	Kepler-821	5191.0	4.56	-0.03
Kepler-822 b	Kepler-822	5928.0	4.4	0.04
Kepler-823 b	Kepler-823	5643.0	4.47	0.06
Kepler-824 b	Kepler-824	6035.0	4.32	0.14
Kepler-825 b	Kepler-825	5976.0	4.39	-0.08
Kepler-825 c	Kepler-825	5976.0	4.39	-0.08
Kepler-826 b	Kepler-826	6079.0	4.34	-0.12
Kepler-827 b	Kepler-827	5602.0	4.5	-0.06
Kepler-828 b	Kepler-828	5039.0	4.58	-0.02
Kepler-829 b	Kepler-829	5698.0	4.46	0.03
Kepler-83 b	Kepler-83	4082.0	4.69	-0.2
Kepler-83 c	Kepler-83	4082.0	4.69	-0.2
Kepler-83 d	Kepler-83	4648.0	4.718	-0.2
Kepler-830 b	Kepler-830	6037.0	4.38	-0.02
Kepler-831 b	Kepler-831	5732.0	4.46	0.02
Kepler-832 b	Kepler-832	5596.0	4.5	-0.08
Kepler-833 b	Kepler-833	4339.0	4.67	-0.18
Kepler-834 b	Kepler-834	4554.0	4.64	-0.13
Kepler-835 b	Kepler-835	5954.0	4.38	0.08
Kepler-836 b	Kepler-836	5895.0	4.41	-0.01
Kepler-837 b	Kepler-837	5403.0	4.56	-0.18
Kepler-838 b	Kepler-838	5770.0	4.46	-0.06
Kepler-839 b	Kepler-839	6058.0	4.29	0.29
Kepler-84 b	Kepler-84	6039.0	4.13	-0.07
Kepler-84 c	Kepler-84	6039.0	4.13	-0.07
Kepler-84 d	Kepler-84	6031.0	4.323	-0.07
Kepler-84 e	Kepler-84	6031.0	4.323	-0.07
Kepler-84 f	Kepler-84	6031.0	4.323	-0.07
Kepler-841 b	Kepler-841	5324.0	4.56	-0.09
Kepler-842 b	Kepler-842	4848.0	4.6	-0.02
Kepler-843 b	Kepler-843	5830.0	4.42	0.05
Kepler-844 b	Kepler-844	4128.0	4.7	-0.24
Kepler-845 b	Kepler-845	4913.0	4.59	0.01
Kepler-846 b	Kepler-846	5579.0	4.5	0.0
Kepler-847 b	Kepler-847	4940.0	4.58	0.15
Kepler-848 b	Kepler-848	5695.0	4.28	0.15
Kepler-849 b	Kepler-849	5950.0	4.016	0.145
Kepler-85 b	Kepler-85	5505.2	4.51	0.12
Kepler-85 c	Kepler-85	5505.2	4.51	0.12
Kepler-85 d	Kepler-85	5436.0	4.494	0.12
Kepler-85 e	Kepler-85	5436.0	4.494	0.12
Kepler-850 b	Kepler-850	5932.0	4.39	0.03
Kepler-851 b	Kepler-851	5455.0	4.53	-0.07
Kepler-852 b	Kepler-852	6100.0	4.38	0.22
Kepler-853 b	Kepler-853	6350.0	4.17	0.07
Kepler-855 b	Kepler-855	5835.0	4.42	0.06
Kepler-856 b	Kepler-856	5535.0	4.49	0.12
Kepler-857 b	Kepler-857	5773.0	4.45	0.02
Kepler-858 b	Kepler-858	5653.0	4.5	-0.04
Kepler-859 b	Kepler-859	5020.0	4.59	-0.02
Kepler-860 b	Kepler-860	5836.0	4.4	0.09
Kepler-861 b	Kepler-861	5047.0	4.58	0.01
Kepler-862 b	Kepler-862	5333.0	4.54	0.04
Kepler-863 b	Kepler-863	5678.0	4.46	-0.03
Kepler-864 b	Kepler-864	5754.0	4.44	0.04
Kepler-864 c	Kepler-864	6213.0	4.387	0.36
Kepler-865 b	Kepler-865	5570.0	4.49	-0.01
Kepler-865 c	Kepler-865	5440.0	4.438	-0.24
Kepler-866 b	Kepler-866	4751.0	4.62	-0.07
Kepler-867 b	Kepler-867	5541.0	4.49	-0.02
Kepler-868 b	Kepler-868	5614.0	4.51	-0.08
Kepler-869 b	Kepler-869	5664.0	4.47	0.02
Kepler-87 b	Kepler-87	5600.0	3.96	-0.17
Kepler-87 c	Kepler-87	5600.0	3.96	-0.17
Kepler-870 b	Kepler-870	5857.0	4.43	-0.01
Kepler-871 b	Kepler-871	5993.0	4.37	0.09
Kepler-872 b	Kepler-872	5902.0	4.4	0.04
Kepler-873 b	Kepler-873	6163.0	4.29	0.07
Kepler-874 b	Kepler-874	6020.0	4.37	0.03
Kepler-875 b	Kepler-875	5958.0	4.38	0.03
Kepler-876 b	Kepler-876	5060.0	4.58	-0.03
Kepler-877 b	Kepler-877	5261.0	4.56	-0.06
Kepler-878 b	Kepler-878	5044.0	4.58	-0.03
Kepler-879 b	Kepler-879	5792.0	4.42	0.05
Kepler-879 c	Kepler-879	5456.75	4.42	0.05
Kepler-88 d	KOI-142	5466.0	4.528	0.27
Kepler-880 b	Kepler-880	6761.0	4.12	0.03
Kepler-880 c	Kepler-880	6900.0	3.843	0.0
Kepler-881 b	Kepler-881	5961.0	4.39	0.0
Kepler-882 b	Kepler-882	5476.0	4.52	-0.03
Kepler-883 b	Kepler-883	6116.0	4.4	-0.13
Kepler-884 b	Kepler-884	5715.0	4.49	0.05
Kepler-885 b	Kepler-885	6187.0	4.26	0.11
Kepler-886 b	Kepler-886	6098.0	4.35	-0.01
Kepler-887 b	Kepler-887	6194.0	4.29	0.08
Kepler-887 c	Kepler-887	6194.0	4.29	0.08
Kepler-888 b	Kepler-888	5875.0	4.52	-0.21
Kepler-889 b	Kepler-889	5961.0	4.3	0.19
Kepler-890 b	Kepler-890	5954.0	4.37	0.09
Kepler-891 b	Kepler-891	5887.0	4.41	0.09
Kepler-892 b	Kepler-892	4747.0	4.61	-0.04
Kepler-893 b	Kepler-893	5820.0	4.45	-0.03
Kepler-894 b	Kepler-894	5603.0	4.53	-0.25
Kepler-895 b	Kepler-895	4315.0	4.67	-0.16
Kepler-896 b	Kepler-896	5262.0	4.56	-0.1
Kepler-896 c	Kepler-896	5510.0	4.572	-0.16
Kepler-897 b	Kepler-897	5839.0	4.41	0.04
Kepler-898 b	Kepler-898	4223.0	4.66	-0.06
Kepler-899 b	Kepler-899	5595.0	4.49	-0.06
Kepler-9 b	Kepler-9	5774.0	4.49	0.05
Kepler-9 c	Kepler-9	5774.0	4.49	0.05
Kepler-9 d	Kepler-9	5777.0	4.49	0.12
Kepler-90 i	KOI-351	6015.0	4.27	0.098
Kepler-900 b	Kepler-900	4836.0	4.6	-0.01
Kepler-901 b	Kepler-901	4184.0	4.7	-0.3
Kepler-902 b	Kepler-902	5647.0	4.49	0.0
Kepler-903 b	Kepler-903	5682.0	4.46	0.05
Kepler-903 c	Kepler-903	5682.0	4.46	0.05
Kepler-904 b	Kepler-904	6160.0	4.31	0.05
Kepler-905 b	Kepler-905	5461.0	4.55	0.09
Kepler-906 b	Kepler-906	6035.0	4.45	-0.09
Kepler-907 b	Kepler-907	6106.0	4.19	-0.15
Kepler-908 b	Kepler-908	5973.0	4.38	0.15
Kepler-909 b	Kepler-909	6154.0	4.33	0.08
Kepler-91 b	Kepler-91	4550.0	2.953	0.11
Kepler-910 b	Kepler-910	6230.0	4.19	0.12
Kepler-911 b	Kepler-911	6112.0	3.97	0.03
Kepler-912 b	Kepler-912	5998.0	4.37	0.02
Kepler-913 b	Kepler-913	4687.0	4.67	-0.52
Kepler-913 c	Kepler-913	6068.0	4.04	0.16
Kepler-914 b	Kepler-914	5877.0	4.36	0.22
Kepler-915 b	Kepler-915	6173.0	4.24	0.08
Kepler-916 b	Kepler-916	5248.0	4.56	-0.05
Kepler-917 b	Kepler-917	5418.0	4.58	-0.38
Kepler-918 b	Kepler-918	6028.0	4.37	0.06
Kepler-919 b	Kepler-919	6113.0	4.33	0.07
Kepler-92 b	Kepler-92	5883.0	4.05	0.1381
Kepler-92 c	Kepler-92	5883.0	4.05	0.1381
Kepler-92 d	Kepler-92	5904.34	3.94865	0.1381
Kepler-920 b	Kepler-920	5403.0	4.54	0.0
Kepler-920 c	Kepler-920	5403.0	4.54	0.0
Kepler-921 b	Kepler-921	5663.0	4.5	-0.12
Kepler-922 b	Kepler-922	5671.0	4.48	-0.05
Kepler-923 b	Kepler-923	5988.0	4.28	0.07
Kepler-924 b	Kepler-924	6167.0	4.32	0.01
Kepler-925 b	Kepler-925	4673.0	4.62	0.12
Kepler-926 b	Kepler-926	5806.0	4.43	0.03
Kepler-927 b	Kepler-927	5743.0	4.45	0.03
Kepler-928 b	Kepler-928	4700.0	4.62	-0.11
Kepler-929 b	Kepler-929	5869.0	4.42	-0.04
Kepler-93 b	Kepler-93	5669.0	4.47	-0.18
Kepler-93 c	Kepler-93	5669.0	4.468	-0.18
Kepler-930 b	Kepler-930	6335.0	4.24	0.04
Kepler-931 b	Kepler-931	5241.0	4.55	-0.01
Kepler-932 b	Kepler-932	5331.0	4.54	-0.01
Kepler-933 b	Kepler-933	5346.0	4.54	-0.02
Kepler-934 b	Kepler-934	5001.0	4.59	0.01
Kepler-935 b	Kepler-935	4830.0	4.61	-0.01
Kepler-936 b	Kepler-936	5482.0	4.51	0.05
Kepler-937 b	Kepler-937	6095.0	4.32	0.08
Kepler-937 c	Kepler-937	6095.0	4.32	0.08
Kepler-938 b	Kepler-938	5533.0	4.51	-0.03
Kepler-939 b	Kepler-939	5471.0	4.54	-0.12
Kepler-94 b	Kepler-94	4781.0	4.59	0.34
Kepler-94 c	Kepler-94	4781.0	4.59	0.34
Kepler-940 b	Kepler-940	5769.0	4.47	-0.08
Kepler-941 b	Kepler-941	5539.0	4.53	-0.15
Kepler-942 b	Kepler-942	4861.0	4.59	0.09
Kepler-943 b	Kepler-943	5612.0	4.5	-0.07
Kepler-944 b	Kepler-944	5409.0	4.54	-0.11
Kepler-945 b	Kepler-945	5718.0	4.46	-0.01
Kepler-946 b	Kepler-946	5665.0	4.47	-0.09
Kepler-947 b	Kepler-947	5508.0	4.52	-0.07
Kepler-948 b	Kepler-948	5679.0	4.47	-0.02
Kepler-949 b	Kepler-949	5403.0	4.53	0.01
Kepler-949 c	Kepler-949	5211.0	4.447	0.08
Kepler-95 b	Kepler-95	5699.0	4.171	0.3
Kepler-950 b	Kepler-950	5857.0	4.44	0.02
Kepler-951 b	Kepler-951	4834.0	4.6	-0.01
Kepler-952 b	Kepler-952	5730.0	4.45	0.06
Kepler-953 b	Kepler-953	5416.0	4.42	0.26
Kepler-953 c	Kepler-953	5416.0	4.42	0.26
Kepler-954 b	Kepler-954	4990.0	4.59	0.02
Kepler-955 b	Kepler-955	5350.0	4.54	0.02
Kepler-956 b	Kepler-956	6040.0	4.36	0.02
Kepler-957 b	Kepler-957	4963.0	4.6	-0.01
Kepler-958 b	Kepler-958	5421.0	4.53	0.01
Kepler-959 b	Kepler-959	7005.0	4.04	0.02
Kepler-96 b	Kepler-96	5690.0	4.421	0.04
Kepler-960 b	Kepler-960	4755.0	4.61	0.02
Kepler-961 b	Kepler-961	5582.0	4.51	0.05
Kepler-962 b	Kepler-962	5478.0	4.54	0.01
Kepler-963 b	Kepler-963	5461.0	4.52	-0.02
Kepler-963 c	Kepler-963	5169.47	4.52	-0.02
Kepler-964 b	Kepler-964	5427.0	4.55	0.03
Kepler-965 b	Kepler-965	5886.0	4.33	0.03
Kepler-966 b	Kepler-966	5840.0	4.43	0.04
Kepler-967 b	Kepler-967	5178.0	4.56	-0.03
Kepler-967 c	Kepler-967	5178.0	4.56	-0.03
Kepler-968 b	Kepler-968	4598.0	4.63	0.13
Kepler-968 c	Kepler-968	4598.0	4.63	0.13
Kepler-969 b	Kepler-969	5214.0	4.57	0.22
Kepler-969 c	Kepler-969	5214.0	4.57	0.22
Kepler-97 b	Kepler-97	5779.0	4.43	-0.2
Kepler-97 c	Kepler-97	5779.0	4.43	-0.2
Kepler-970 b	Kepler-970	4290.0	4.618	0.04
Kepler-971 b	Kepler-971	5431.0	4.54	-0.06
Kepler-972 b	Kepler-972	6146.0	4.33	0.04
Kepler-973 b	Kepler-973	5213.0	4.58	-0.06
Kepler-974 b	Kepler-974	3687.0	4.76	0.07
Kepler-975 b	Kepler-975	4897.0	4.59	0.07
Kepler-975 c	Kepler-975	4883.0	3.972	0.56
Kepler-976 b	Kepler-976	5232.0	4.55	0.07
Kepler-977 b	Kepler-977	5315.0	4.55	-0.01
Kepler-978 b	Kepler-978	6002.0	4.38	-0.01
Kepler-979 b	Kepler-979	5310.0	4.54	-0.02
Kepler-98 b	Kepler-98	5539.0	4.341	0.18
Kepler-980 b	Kepler-980	5935.0	4.41	0.01
Kepler-981 b	Kepler-981	5718.0	4.47	0.01
Kepler-982 b	Kepler-982	6139.0	4.28	0.05
Kepler-983 b	Kepler-983	6052.0	4.42	0.12
Kepler-984 b	Kepler-984	5610.0	4.49	0.04
Kepler-985 b	Kepler-985	5434.0	4.54	0.0
Kepler-986 b	Kepler-986	5642.0	4.43	0.04
Kepler-987 b	Kepler-987	5637.0	4.51	0.01
Kepler-988 b	Kepler-988	4005.0	4.73	-0.32
Kepler-989 b	Kepler-989	5074.0	4.58	0.01
Kepler-99 b	Kepler-99	4782.0	4.605	0.18
Kepler-990 b	Kepler-990	5948.0	4.39	0.01
Kepler-990 c	Kepler-990	5948.0	4.39	0.01
Kepler-991 b	Kepler-991	4392.0	4.67	-0.25
Kepler-992 b	Kepler-992	4944.0	4.6	-0.04
Kepler-993 b	Kepler-993	3843.0	4.72	0.03
Kepler-994 b	Kepler-994	3934.0	4.72	-0.13
Kepler-995 b	Kepler-995	5206.0	4.57	-0.07
Kepler-996 b	Kepler-996	6014.0	4.36	0.03
Kepler-997 b	Kepler-997	6150.0	4.14	0.05
Kepler-998 b	Kepler-998	6058.0	4.34	0.07
Kepler-999 b	Kepler-999	6237.0	4.11	0.05
L 168-9 b	L 168-9	3842.0	4.84	-0.03
L 363-38 b	L 363-38	3129.0	4.97	
L 98-59 b	L 98-59	3415.0	4.91	-0.46
L 98-59 c	L 98-59	3415.0	4.91	-0.46
L 98-59 d	L 98-59	3415.0	4.91	-0.46
L 98-59 e	L 98-59	3415.0	4.91	-0.46
L 98-59 f	L 98-59	3415.0	4.91	-0.46
LHS 1140 b	LHS 1140	3096.0	5.041	-0.15
LHS 1140 c	LHS 1140	3096.0	5.041	-0.15
LHS 1478 b	LHS 1478	3381.0	4.87	-0.13
LHS 1678 b	LHS 1678	3490.0	4.89044	
LHS 1678 c	LHS 1678	3490.0	4.89044	
LHS 1678 d	LHS 1678	3490.0	4.89044	
LHS 1815 b	LHS 1815	3643.0	4.77	-0.12
LHS 1903 b	LHS 1903	3664.0	4.75	-0.11
LHS 1903 c	LHS 1903	3664.0	4.75	-0.11
LHS 1903 d	LHS 1903	3664.0	4.75	-0.11
LHS 1903 e	LHS 1903	3664.0	4.75	-0.11
LHS 3154 b	LHS 3154	2861.0	5.20031	
LHS 3844 b	LHS 3844	3080.0	5.07	0.22
LHS 475 b	LHS 475	3300.0	5.0	
LP 261-75 b	LP 261-75 A	3138.0	4.91873	
LP 714-47 b	LP 714-47	3950.0	4.64	0.41
LP 791-18 b	LP 791-18	2960.0	5.115	-0.09
LP 791-18 c	LP 791-18	2960.0	5.115	-0.09
LP 791-18 d	LP 791-18	2960.0	5.115	-0.09
LP 890-9 b	LP 890-9	2850.0	5.126	-0.028
LP 890-9 c	LP 890-9	2850.0	5.126	-0.028
LSPM J2116+0234 b	LSPM J2116+0234	3475.0	4.95	-0.05
LTT 1445 A b	LTT 1445 A	3562.0	4.97389	-0.34
LTT 1445 A c	LTT 1445 A	3340.0	4.97389	-0.34
LTT 3780 b	LTT 3780	3358.0	4.85	0.06
LTT 3780 c	LTT 3780	3358.0	4.85	0.06
LTT 9779 b	LTT 9779	5443.0	4.35	0.27
LkCa 15 b	LkCa 15	4194.0	3.65	0.26
LkCa 15 c	LkCa 15	4194.0	3.65	0.26
Luhman 16 b	Luhman 16 A			
Lupus-TR-3 b	Lupus-TR-3	5000.0	4.5	
M62H b	M62H			
MASCARA-1 b	MASCARA-1	7490.0	4.105	0.15
MASCARA-4 b	MASCARA-4	7800.0	4.1	0.0
MOA-2007-BLG-192L b	MOA-2007-BLG-192L			
MOA-2007-BLG-400L b	MOA-2007-BLG-400L			
MOA-2008-BLG-310L b	MOA-2008-BLG-310L			
MOA-2008-BLG-379L b	MOA-2008-BLG-379L			
MOA-2009-BLG-266L b	MOA-2009-BLG-266L			
MOA-2009-BLG-319L b	MOA-2009-BLG-319L			
MOA-2009-BLG-387L b	MOA-2009-BLG-387L			
MOA-2010-BLG-073L b	MOA-2010-BLG-073L			
MOA-2010-BLG-117L b	MOA-2010-BLG-117L			
MOA-2010-BLG-328L b	MOA-2010-BLG-328L			
MOA-2010-BLG-353L b	MOA-2010-BLG-353L			
MOA-2010-BLG-477L b	MOA-2010-BLG-477L	5950.0		
MOA-2011-BLG-028L b	MOA-2011-BLG-028L			
MOA-2011-BLG-262L b	MOA-2011-BLG-262L			
MOA-2011-BLG-291L b	MOA-2011-BLG-291L			
MOA-2011-BLG-293L b	MOA-2011-BLG-293L			
MOA-2011-BLG-322L b	MOA-2011-BLG-322L			
MOA-2012-BLG-006L b	MOA-2012-BLG-006L			
MOA-2012-BLG-505L b	MOA-2012-BLG-505L			
MOA-2013-BLG-220L b	MOA-2013-BLG-220L			
MOA-2013-BLG-605L b	MOA-2013-BLG-605L			
MOA-2015-BLG-337L b	MOA-2015-BLG-337L			
MOA-2016-BLG-227L b	MOA-2016-BLG-227L			
MOA-2016-BLG-319L b	MOA-2016-BLG-319L			
MOA-2016-BLG-526L b	MOA-2016-BLG-526L			
MOA-2019-BLG-008L b	MOA-2019-BLG-008L			
MOA-2020-BLG-135L b	MOA-2020-BLG-135L			
MOA-2020-BLG-208L b	MOA-2020-BLG-208L			
MOA-2022-BLG-033L b	MOA-2022-BLG-033L			
MOA-2022-BLG-091L b	MOA-2022-BLG-091L			
MOA-2022-BLG-249L b	MOA-2022-BLG-249L			
MOA-2022-BLG-563L b	MOA-2022-BLG-563L			
MOA-bin-1L b	MOA-bin-1L			
MOA-bin-29 b	MOA-bin-29			
MWC 758 c	MWC 758	7314.0	4.04855	
MXB 1658-298 b	MXB 1658-298			
NGC 2682 Sand 1429 b	NGC 2682 Sand 1429	6000.0	4.01	-0.013
NGC 2682 Sand 978 b	NGC 2682 Sand 978	4200.0	1.8	-0.02
NGC 2682 YBP 1194 b	NGC 2682 YBP 1194	5780.0	4.44	0.023
NGC 2682 YBP 1514 b	NGC 2682 YBP 1514	5725.0	4.57	0.03
NGC 2682 YBP 401 b	NGC 2682 YBP 401	6165.0	4.3	-0.046
NGTS-1 b	NGTS-1	3916.0	4.71	0.0
NGTS-10 b	NGTS-10	4600.0	4.595	-0.02
NGTS-11 b	NGTS-11	5050.0	4.5	0.22
NGTS-12 b	NGTS-12	5690.0	4.045	-0.03
NGTS-13 b	NGTS-13	5819.0	4.04	0.25
NGTS-14 A b	NGTS-14 A	5187.0	4.2	0.1
NGTS-15 b	NGTS-15	5600.0	4.4	0.15
NGTS-16 b	NGTS-16	5550.0	4.35	0.35
NGTS-17 b	NGTS-17	5650.0	4.0	0.15
NGTS-18 b	NGTS-18	5610.0	4.16	0.15
NGTS-2 b	NGTS-2	6478.0	4.197	-0.06
NGTS-20 b	NGTS-20	5980.0	3.8	0.15
NGTS-21 b	NGTS-21	4660.0	4.63	-0.26
NGTS-23 b	NGTS-23	6057.0	4.04	-0.26
NGTS-24 b	NGTS-24	5820.0	4.09	0.27
NGTS-25 b	NGTS-25	5321.0	4.48	0.12
NGTS-26 b	NGTS-26	5550.0	4.1	0.2
NGTS-27 b	NGTS-27	5700.0	4.05	0.0
NGTS-3 A b	NGTS-3 A	5600.0	4.44807	0.12
NGTS-30 b	NGTS-30	5455.0	4.3	-0.03
NGTS-31 b	NGTS-31	5710.0	4.43	0.0
NGTS-32 b	NGTS-32	5680.0	4.09	-0.03
NGTS-33 b	NGTS-33	7437.0	4.26	-0.11
NGTS-34 b	NGTS-34	6134.0	4.22	0.228
NGTS-35 b	NGTS-35	4717.0	4.57	0.085
NGTS-4 b	NGTS-4	5143.0	4.5	-0.28
NGTS-5 b	NGTS-5	4987.0	4.52	0.12
NGTS-6 b	NGTS-6	4730.0	4.7	0.11
NGTS-8 b	NGTS-8	5241.0	4.41	0.24
NGTS-9 b	NGTS-9	6330.0	4.37	0.31
NN Ser c	NN Ser	57000.0		
NN Ser d	NN Ser	57000.0		
NSVS 14256825 b	NSVS 14256825	40000.0	5.49946	
NY Vir b	NY Vir	32780.0	5.74193	
NY Vir c	NY Vir	32780.0	5.74193	
OGLE-2003-BLG-235L b	OGLE-2003-BLG-235L			
OGLE-2005-BLG-071L b	OGLE-2005-BLG-071L			
OGLE-2005-BLG-169L b	OGLE-2005-BLG-169L			
OGLE-2005-BLG-390L b	OGLE-2005-BLG-390L			
OGLE-2006-BLG-109L b	OGLE-2006-BLG-109L			
OGLE-2006-BLG-109L c	OGLE-2006-BLG-109L			
OGLE-2006-BLG-284L A b	OGLE-2006-BLG-284L A			
OGLE-2007-BLG-349L AB c	OGLE-2007-BLG-349L A			
OGLE-2007-BLG-368L b	OGLE-2007-BLG-368L			
OGLE-2008-BLG-092L b	OGLE-2008-BLG-092L			
OGLE-2008-BLG-355L b	OGLE-2008-BLG-355L			
OGLE-2011-BLG-0173L b	OGLE-2011-BLG-0173L			
OGLE-2011-BLG-0251L b	OGLE-2011-BLG-0251L			
OGLE-2011-BLG-0265L b	OGLE-2011-BLG-0265L			
OGLE-2012-BLG-0026L b	OGLE-2012-BLG-0026L			
OGLE-2012-BLG-0026L c	OGLE-2012-BLG-0026L			
OGLE-2012-BLG-0358L b	OGLE-2012-BLG-0358L			
OGLE-2012-BLG-0406L b	OGLE-2012-BLG-0406L			
OGLE-2012-BLG-0563L b	OGLE-2012-BLG-0563L			
OGLE-2012-BLG-0724L b	OGLE-2012-BLG-0724L			
OGLE-2012-BLG-0838L b	OGLE-2012-BLG-0838L			
OGLE-2012-BLG-0950L b	OGLE-2012-BLG-0950L			
OGLE-2013-BLG-0102L b	OGLE-2013-BLG-0102L			
OGLE-2013-BLG-0132L b	OGLE-2013-BLG-0132L			
OGLE-2013-BLG-0341L B b	OGLE-2013-BLG-0341L B			
OGLE-2013-BLG-0911L b	OGLE-2013-BLG-0911L			
OGLE-2013-BLG-1721L b	OGLE-2013-BLG-1721L			
OGLE-2013-BLG-1761L b	OGLE-2013-BLG-1761L			
OGLE-2014-BLG-0124L b	OGLE-2014-BLG-0124L			
OGLE-2014-BLG-0221L b	OGLE-2014-BLG-0221L			
OGLE-2014-BLG-0319L b	OGLE-2014-BLG-0319L			
OGLE-2014-BLG-0676L b	OGLE-2014-BLG-0676L			
OGLE-2014-BLG-1722L b	OGLE-2014-BLG-1722L			
OGLE-2014-BLG-1722L c	OGLE-2014-BLG-1722L			
OGLE-2014-BLG-1760L b	OGLE-2014-BLG-1760L			
OGLE-2015-BLG-0051L b	OGLE-2015-BLG-0051L			
OGLE-2015-BLG-0954L b	OGLE-2015-BLG-0954L			
OGLE-2015-BLG-0966L b	OGLE-2015-BLG-0966L			
OGLE-2015-BLG-1609L b	OGLE-2015-BLG-1609L			
OGLE-2015-BLG-1649L b	OGLE-2015-BLG-1649L			
OGLE-2015-BLG-1670L b	OGLE-2015-BLG-1670L			
OGLE-2015-BLG-1771L b	OGLE-2015-BLG-1771L			
OGLE-2016-BLG-0007L b	OGLE-2016-BLG-0007L			
OGLE-2016-BLG-0263L b	OGLE-2016-BLG-0263L			
OGLE-2016-BLG-0613L AB b	OGLE-2016-BLG-0613L AB			
OGLE-2016-BLG-1067L b	OGLE-2016-BLG-1067L			
OGLE-2016-BLG-1093L b	OGLE-2016-BLG-1093L			
OGLE-2016-BLG-1190L b	OGLE-2016-BLG-1190L			
OGLE-2016-BLG-1195L b	OGLE-2016-BLG-1195L			
OGLE-2016-BLG-1227L b	OGLE-2016-BLG-1227L			
OGLE-2016-BLG-1266L b	OGLE-2016-BLG-1266L			
OGLE-2016-BLG-1598L b	OGLE-2016-BLG-1598L			
OGLE-2016-BLG-1800L b	OGLE-2016-BLG-1800L			
OGLE-2017-BLG-0173L b	OGLE-2017-BLG-0173L			
OGLE-2017-BLG-0364L b	OGLE-2017-BLG-0364L			
OGLE-2017-BLG-0373L b	OGLE-2017-BLG-0373L			
OGLE-2017-BLG-0406L b	OGLE-2017-BLG-0406L			
OGLE-2017-BLG-0448L b	OGLE-2017-BLG-0448L			
OGLE-2017-BLG-0482L b	OGLE-2017-BLG-0482L			
OGLE-2017-BLG-0604L b	OGLE-2017-BLG-0604L			
OGLE-2017-BLG-0640L b	OGLE-2017-BLG-0640L			
OGLE-2017-BLG-1049L b	OGLE-2017-BLG-1049L			
OGLE-2017-BLG-1099L b	OGLE-2017-BLG-1099L			
OGLE-2017-BLG-1140L b	OGLE-2017-BLG-1140L			
OGLE-2017-BLG-1237L b	OGLE-2017-BLG-1237L			
OGLE-2017-BLG-1275L b	OGLE-2017-BLG-1275L			
OGLE-2017-BLG-1375L b	OGLE-2017-BLG-1375L			
OGLE-2017-BLG-1434L b	OGLE-2017-BLG-1434L			
OGLE-2017-BLG-1522L b	OGLE-2017-BLG-1522L			
OGLE-2017-BLG-1691L b	OGLE-2017-BLG-1691L			
OGLE-2017-BLG-1806L b	OGLE-2017-BLG-1806L			
